1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Modern_Eletric,Bsmt_BR,Total_BR,Total_BA,Non_BA_BR,BsmtFinSF_Ratio,TotFinSF,LvgSpaceAbvGr_Ratio,All_SF,PorchSF_Ratio,HasShed
1316,0,23,None,3,1Fam,3,1,28.0,0.0,6,1,0.0,0.0,4,1288.0,Y,RRAn,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,397.0,2.0,3,3,3,Attchd,2005.0,1316,0,GasA,5,1Story,923,1,4,Lvl,Gtl,10237,Inside,65.0,Reg,0,20,RL,0.0,None,0,10,Gilbert,0,5,6,Y,0,0,CompShg,Gable,Partial,169990.0,New,0,Pave,6,1316.0,AllPub,100,2005,2006,2006,Modern,0,3,2.0,1.0,0.021276595744680882,1344.0,0.9791666666666666,1467.0,0.09151785714285714,0
1617,0,0,None,2,TwnhsE,3,1,165.0,841.0,2,6,1.0,0.0,4,598.0,Y,Norm,Norm,SBrkr,0,3,4,Plywood,Plywood,0,2,1,PConc,2,Typ,533.0,2.0,3,2,3,Attchd,1993.0,1617,0,GasA,5,1Story,924,1,4,Lvl,Gtl,8012,Inside,50.0,Reg,0,120,RL,0.0,None,0,7,SawyerW,69,5,6,Y,0,0,CompShg,Gable,Normal,193000.0,WD,0,Pave,5,1604.0,AllPub,0,1993,1994,2008,Modern,1,3,3.0,1.0,0.6271820448877805,2623.0,0.6164696911932901,2692.0,0.026305756767060616,0
1686,0,0,None,3,1Fam,3,1,625.0,1061.0,4,2,1.0,0.0,4,0.0,Y,Norm,Norm,SBrkr,0,4,3,Plywood,Plywood,0,3,1,CBlock,2,Typ,612.0,2.0,3,1,3,Attchd,1980.0,1686,0,GasA,3,1Story,925,1,3,Lvl,Gtl,10240,Inside,79.0,Reg,0,20,RL,157.0,BrkFace,0,5,NWAmes,131,6,6,Y,0,0,CompShg,Gable,Normal,207500.0,WD,0,Pave,7,1686.0,AllPub,384,1980,1980,2006,Modern,1,4,3.0,0.8571428571428571,1.0,3372.0,0.5,3887.0,0.15272835112692765,0
1126,0,0,None,3,1Fam,3,3,767.0,93.0,5,2,0.0,1.0,4,266.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,Typ,540.0,2.0,3,2,3,Attchd,1977.0,1126,0,GasA,3,1Story,926,1,5,Lvl,Gtl,15611,Corner,0.0,IR1,0,20,RL,0.0,None,0,3,NWAmes,0,6,5,Y,0,0,CompShg,Gable,Abnorml,175000.0,WD,0,Pave,6,1126.0,AllPub,180,1977,1977,2008,Modern,0,3,2.5,1.0,0.763765541740675,1986.0,0.5669687814702921,2166.0,0.09063444108761329,0
1234,1140,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1181.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,656.0,3.0,3,3,3,BuiltIn,2003.0,2374,1,GasA,5,2Story,927,1,5,Lvl,Gtl,11999,Inside,93.0,Reg,0,60,RL,340.0,BrkFace,0,5,NridgHt,100,5,8,Y,0,0,CompShg,Hip,Normal,285000.0,WD,0,Pave,10,1181.0,AllPub,104,2003,2004,2007,Modern,0,4,2.5,0.8,0.0,2374.0,1.0,2578.0,0.08593091828138164,0
1098,880,0,None,4,1Fam,3,1,552.0,0.0,4,1,0.0,0.0,3,280.0,Y,Feedr,Norm,SBrkr,0,3,3,MetalSd,MetalSd,2,4,1,CBlock,2,Typ,486.0,2.0,3,2,3,Attchd,1968.0,1978,1,GasA,4,2Story,928,1,3,Lvl,Gtl,9900,Inside,0.0,Reg,0,60,RL,342.0,BrkFace,0,4,NWAmes,43,5,7,Y,0,0,CompShg,Gable,Normal,176000.0,WD,0,Pave,9,832.0,AllPub,0,1968,1968,2008,Modern,0,4,2.5,0.8888888888888888,0.6634615384615384,2530.0,0.7818181818181819,2573.0,0.01699604743083004,0
1788,0,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,1753.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,Typ,522.0,2.0,3,2,3,Attchd,2001.0,1788,0,GasA,5,1Story,929,1,5,Lvl,Gtl,11838,Inside,0.0,Reg,0,20,RL,0.0,None,0,6,CollgCr,151,5,8,Y,0,0,CompShg,Hip,Normal,236500.0,WD,0,Pave,7,1753.0,AllPub,202,2001,2001,2009,Modern,0,3,2.0,0.8571428571428571,0.0,1788.0,1.0,2141.0,0.19742729306487697,0
993,1243,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,964.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,Typ,642.0,2.0,3,3,3,BuiltIn,1997.0,2236,1,GasA,4,2Story,930,1,4,Lvl,Gtl,13006,Corner,0.0,IR1,0,60,RL,285.0,BrkFace,0,11,Gilbert,0,5,7,Y,0,0,CompShg,Gable,Normal,222000.0,WD,0,Pave,8,964.0,AllPub,0,1997,1997,2006,Modern,0,4,2.5,1.0,0.0,2236.0,1.0,2236.0,0.0,0
1466,0,0,None,3,1Fam,3,3,16.0,0.0,6,1,0.0,0.0,4,1450.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Typ,610.0,3.0,3,3,3,Attchd,2007.0,1466,0,GasA,5,1Story,931,1,4,HLS,Gtl,8925,Inside,73.0,IR1,0,20,RL,0.0,None,0,7,Timber,18,5,8,Y,0,0,CompShg,Gable,Normal,201000.0,WD,0,Pave,7,1466.0,AllPub,100,2007,2007,2009,Modern,0,3,2.0,0.8571428571428571,0.010914051841746208,1482.0,0.9892037786774629,1600.0,0.0796221322537112,0
925,0,0,None,2,1Fam,3,1,338.0,466.0,4,3,0.0,1.0,3,121.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,2,0,0,CBlock,1,Typ,429.0,1.0,3,1,3,Detchd,1965.0,925,0,GasA,5,1Story,932,1,3,Lvl,Gtl,9100,Inside,70.0,Reg,0,20,RL,0.0,None,0,7,NAmes,0,6,5,Y,0,0,CompShg,Gable,Normal,117500.0,WD,0,Pave,5,925.0,AllPub,0,1965,1965,2009,Modern,0,2,1.5,0.8,0.8691891891891892,1729.0,0.5349913244650086,1729.0,0.0,0
1905,0,0,None,3,1Fam,4,1,0.0,0.0,1,1,0.0,0.0,5,1905.0,Y,RRNn,Norm,SBrkr,0,3,5,VinylSd,ImStucc,0,4,1,PConc,2,Typ,788.0,3.0,3,3,3,Attchd,2006.0,1905,0,GasA,5,1Story,933,1,5,Lvl,Gtl,11670,Corner,84.0,IR1,0,20,RL,302.0,Stone,0,3,Somerst,191,5,9,Y,0,0,CompShg,Hip,Normal,320000.0,WD,0,Pave,8,1905.0,AllPub,0,2006,2006,2007,Modern,0,3,2.0,0.75,0.0,1905.0,1.0,2096.0,0.10026246719160105,0
1500,0,0,None,3,1Fam,3,3,20.0,0.0,6,1,0.0,0.0,4,1480.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Typ,570.0,2.0,3,2,3,Attchd,2004.0,1500,0,GasA,5,1Story,934,1,4,Lvl,Gtl,8487,FR2,63.0,Reg,0,20,RL,210.0,BrkFace,0,8,CollgCr,36,5,7,Y,0,0,CompShg,Gable,Normal,190000.0,WD,0,Pave,6,1500.0,AllPub,192,2004,2004,2009,Modern,0,3,2.0,1.0,0.013333333333333308,1520.0,0.9868421052631579,1748.0,0.15,0
2069,0,0,None,4,1Fam,3,4,425.0,0.0,6,1,1.0,0.0,4,160.0,Y,PosA,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,2,Typ,505.0,2.0,3,2,3,Attchd,1960.0,2069,0,GasA,5,1Story,935,1,4,HLS,Mod,27650,Inside,313.0,IR2,0,20,RL,0.0,None,0,11,NAmes,0,7,7,Y,0,0,Tar&Grv,Flat,Normal,242000.0,WD,0,Pave,9,585.0,AllPub,0,1960,2007,2008,Modern,1,5,3.0,0.7777777777777778,0.7264957264957265,2494.0,0.8295910184442663,2494.0,0.0,0
747,0,0,None,1,1Fam,3,2,0.0,0.0,1,1,0.0,0.0,2,600.0,Y,Norm,Norm,SBrkr,32,4,3,MetalSd,MetalSd,0,0,0,PConc,1,Typ,528.0,2.0,3,1,3,Detchd,1953.0,747,0,GasA,4,1Story,936,1,3,Lvl,Gtl,5825,Inside,52.0,IR1,0,30,RL,108.0,BrkFace,0,6,BrkSide,0,5,4,Y,0,0,CompShg,Gable,Normal,79900.0,WD,0,Pave,5,600.0,AllPub,0,1926,1953,2006,Modern,0,1,1.0,0.6,0.0,747.0,1.0,779.0,0.0428380187416332,0
1200,0,0,None,2,1Fam,3,1,833.0,0.0,6,1,1.0,0.0,4,343.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Typ,555.0,2.0,3,2,3,Attchd,2003.0,1200,0,GasA,5,1Story,937,1,4,Lvl,Gtl,10083,Inside,67.0,Reg,0,20,RL,0.0,None,0,8,SawyerW,41,5,7,Y,0,0,CompShg,Gable,Normal,184900.0,WD,0,Pave,5,1176.0,AllPub,0,2003,2003,2009,Modern,1,3,3.0,1.0,0.7083333333333333,2033.0,0.5902606984751599,2074.0,0.02016724053123463,0
1113,858,0,None,3,1Fam,3,2,341.0,0.0,6,1,0.0,0.0,4,772.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,689.0,2.0,3,2,3,Attchd,2005.0,1971,1,GasA,5,2Story,938,1,4,Lvl,Gtl,9675,Inside,75.0,Reg,0,60,RL,0.0,None,0,2,Somerst,48,5,7,Y,0,0,CompShg,Gable,Normal,253000.0,WD,0,Pave,8,1113.0,AllPub,0,2005,2005,2009,Modern,0,3,2.5,0.875,0.3063791554357592,2312.0,0.8525086505190311,2360.0,0.020761245674740483,0
1391,571,0,None,3,1Fam,4,2,464.0,0.0,6,1,0.0,0.0,4,927.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Typ,868.0,3.0,3,2,3,Attchd,2006.0,1962,1,GasA,5,2Story,939,1,4,Lvl,Gtl,8760,Inside,73.0,Reg,0,60,RL,0.0,None,0,8,CollgCr,90,5,7,Y,0,0,CompShg,Gable,Partial,239799.0,New,0,Pave,7,1391.0,AllPub,0,2006,2006,2006,Modern,0,3,2.5,1.0,0.33357296908698775,2426.0,0.8087386644682605,2516.0,0.03709810387469085,0
1207,1196,0,None,4,1Fam,3,2,0.0,0.0,1,1,0.0,0.0,3,1032.0,Y,Norm,Norm,SBrkr,318,4,3,MetalSd,MetalSd,0,3,2,CBlock,2,Typ,349.0,1.0,3,1,3,Attchd,1940.0,2403,0,GasA,5,2Story,940,1,3,Lvl,Gtl,24090,Inside,0.0,Reg,0,70,RL,0.0,None,0,6,ClearCr,0,7,7,Y,0,0,CompShg,Gable,Normal,244400.0,COD,0,Pave,10,1032.0,AllPub,56,1940,1950,2010,Modern,0,4,2.0,0.7,0.0,2403.0,1.0,2777.0,0.155638784852268,0
1728,0,0,None,4,Duplex,3,4,936.0,396.0,3,2,0.0,0.0,3,396.0,Y,Norm,Norm,SBrkr,0,3,3,Plywood,Plywood,0,0,0,CBlock,2,Typ,574.0,2.0,3,1,3,Attchd,1976.0,1728,0,GasA,3,1Story,941,2,3,Lvl,Gtl,12640,Inside,55.0,IR1,0,90,RL,0.0,None,0,7,Mitchel,0,5,6,Y,0,0,CompShg,Gable,Normal,150900.0,WD,0,Pave,8,1728.0,AllPub,40,1976,1976,2006,Modern,0,4,2.0,0.875,0.7708333333333334,3060.0,0.5647058823529412,3100.0,0.013071895424836602,0
1022,1038,168,None,3,1Fam,3,1,772.0,0.0,5,1,1.0,0.0,4,220.0,Y,RRNn,Norm,SBrkr,0,3,4,VinylSd,VinylSd,2,3,1,PConc,2,Typ,390.0,2.0,3,2,3,BuiltIn,1999.0,2060,1,GasA,5,2Story,942,1,4,Lvl,Gtl,8755,FR2,0.0,IR1,0,60,RL,298.0,BrkFace,0,6,Gilbert,0,5,7,Y,0,0,CompShg,Gable,Normal,214000.0,WD,0,Pave,8,992.0,AllPub,0,1999,1999,2009,Modern,1,4,3.5,0.875,0.7782258064516129,2832.0,0.7274011299435028,3000.0,0.059322033898305086,0
1440,0,0,None,4,Duplex,3,4,1440.0,0.0,6,1,2.0,0.0,4,0.0,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,0,0,0,PConc,2,Typ,0.0,0.0,0,0,0,None,1977.0,1440,0,GasA,3,1Story,943,2,3,Lvl,Gtl,7711,Inside,42.0,IR1,0,90,RL,0.0,None,0,8,Edwards,0,3,4,N,0,0,CompShg,Gable,Abnorml,150000.0,Oth,0,Pave,8,1440.0,AllPub,321,1977,1977,2007,Modern,2,6,4.0,0.875,1.0,2880.0,0.5,3201.0,0.11145833333333334,0
1632,0,0,None,4,Duplex,3,3,0.0,0.0,1,1,0.0,0.0,3,1632.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,Plywood,0,0,0,CBlock,2,Typ,576.0,2.0,3,1,3,Attchd,1967.0,1632,0,GasA,3,1Story,944,2,3,Low,Gtl,25000,Inside,100.0,Reg,0,90,RL,0.0,None,0,6,Mitchel,0,4,5,P,0,0,CompShg,Gable,Normal,143000.0,WD,0,Pave,8,1632.0,AllPub,0,1967,1967,2007,Modern,0,4,2.0,0.875,0.0,1632.0,1.0,1632.0,0.0,0
1344,0,0,None,3,1Fam,3,1,111.0,354.0,6,3,0.0,1.0,3,354.0,Y,Norm,Norm,FuseA,0,3,3,HdBoard,HdBoard,0,4,1,CBlock,1,Typ,525.0,2.0,3,2,3,Basment,1958.0,1344,0,GasA,4,SLvl,945,1,4,Lvl,Gtl,14375,CulDSac,0.0,IR1,0,20,RL,541.0,BrkFace,0,1,Timber,118,6,6,Y,0,0,CompShg,Gable,Abnorml,137500.0,COD,233,Pave,7,819.0,NoSeWa,0,1958,1958,2009,Hist,0,3,1.5,0.7142857142857143,0.5677655677655677,1809.0,0.7429519071310116,2160.0,0.19402985074626866,0
1188,561,0,None,2,1Fam,3,1,1088.0,0.0,2,1,0.0,0.0,3,0.0,Y,Norm,Norm,SBrkr,244,3,3,VinylSd,VinylSd,1,0,0,BrkTil,1,Typ,456.0,2.0,3,1,3,Detchd,1963.0,1869,0,GasA,3,1.5Fin,946,1,3,Lvl,Gtl,8820,Corner,98.0,Reg,120,50,RM,0.0,None,0,9,OldTown,0,6,5,Y,0,0,CompShg,Hip,Normal,124900.0,WD,0,Pave,7,1088.0,AllPub,48,1890,1996,2009,Modern,0,2,1.0,0.5714285714285714,1.0,2957.0,0.6320595197835644,3249.0,0.09874873182279337,0
1144,0,0,None,3,1Fam,3,3,748.0,294.0,5,4,1.0,0.0,3,102.0,Y,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,0,3,1,CBlock,1,Typ,796.0,1.0,3,2,3,Attchd,1959.0,1144,0,GasA,3,SLvl,947,1,3,Lvl,Gtl,8163,Inside,70.0,Reg,0,80,RL,128.0,BrkFace,0,3,NAmes,0,6,5,Y,0,0,CompShg,Gable,Normal,143000.0,WD,0,Pave,6,1144.0,AllPub,86,1959,1959,2006,Modern,1,4,2.0,0.8333333333333334,0.9108391608391608,2186.0,0.5233302836230558,2272.0,0.039341262580054895,0
1629,0,0,None,3,1Fam,3,3,1300.0,0.0,6,1,1.0,0.0,4,316.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,808.0,3.0,3,3,3,Attchd,2002.0,1629,0,GasA,5,1Story,948,1,4,Lvl,Gtl,14536,Inside,85.0,Reg,0,20,RL,236.0,BrkFace,0,11,Timber,252,5,8,Y,0,0,CompShg,Hip,Normal,270000.0,WD,0,Pave,9,1616.0,AllPub,0,2002,2003,2007,Modern,1,4,3.0,0.6666666666666666,0.8044554455445545,2929.0,0.5561625128030044,3181.0,0.08603618982587914,0
936,840,0,None,3,1Fam,3,0,0.0,0.0,1,1,0.0,0.0,4,936.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,Typ,474.0,2.0,3,2,3,Attchd,2002.0,1776,1,GasA,5,2Story,949,1,4,Lvl,Gtl,14006,Inside,65.0,IR1,0,60,RL,144.0,BrkFace,0,2,CollgCr,96,5,7,Y,0,0,CompShg,Gable,Normal,192500.0,WD,0,Pave,7,936.0,AllPub,144,2002,2002,2006,Modern,0,3,2.5,1.0,0.0,1776.0,1.0,2016.0,0.13513513513513514,0
1381,0,0,None,3,1Fam,3,1,982.0,0.0,5,1,1.0,0.0,3,179.0,Y,Norm,Norm,SBrkr,0,3,3,Plywood,Plywood,0,3,1,CBlock,1,Typ,676.0,2.0,3,2,3,Attchd,1972.0,1381,1,GasA,3,1Story,950,1,4,Lvl,Gtl,9360,Inside,78.0,Reg,0,20,RL,0.0,None,0,3,NWAmes,0,7,6,Y,0,0,CompShg,Hip,Normal,197500.0,WD,0,Pave,5,1161.0,AllPub,0,1972,2006,2010,Modern,1,4,2.5,1.2,0.8458225667527993,2363.0,0.5844265763859501,2363.0,0.0,0
864,0,0,None,3,1Fam,3,1,398.0,149.0,5,4,1.0,0.0,3,317.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,Typ,720.0,2.0,3,2,3,Detchd,1980.0,864,0,GasA,4,1Story,951,1,4,Lvl,Gtl,7200,Inside,60.0,Reg,0,20,RL,0.0,None,0,7,NAmes,0,8,5,Y,0,0,CompShg,Gable,Normal,129000.0,WD,0,Pave,5,864.0,AllPub,194,1950,2002,2007,Modern,1,4,2.0,1.0,0.6331018518518519,1411.0,0.6123316796598157,1605.0,0.13749114103472715,0
965,0,0,None,3,1Fam,3,1,641.0,0.0,4,1,1.0,0.0,3,187.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,1,0,0,CBlock,1,Typ,300.0,1.0,3,1,3,Detchd,1979.0,965,0,GasA,4,1Story,952,1,3,Lvl,Gtl,7800,Corner,60.0,Reg,0,20,RH,0.0,None,0,7,SawyerW,0,5,5,Y,0,0,CompShg,Gable,Abnorml,119900.0,WD,0,Pave,6,828.0,AllPub,421,1965,1965,2006,Modern,1,4,2.0,0.8333333333333334,0.7741545893719807,1606.0,0.6008717310087173,2027.0,0.26214196762141967,0
768,0,0,None,2,1Fam,3,3,660.0,0.0,6,1,0.0,1.0,4,108.0,Y,Norm,Norm,SBrkr,0,4,3,WdShing,HdBoard,1,0,0,CBlock,1,Typ,396.0,1.0,3,3,3,Detchd,1974.0,768,0,GasA,4,SFoyer,953,1,3,Lvl,Gtl,7200,Inside,60.0,Reg,0,85,RL,0.0,None,0,4,CollgCr,0,8,5,Y,0,0,CompShg,Gable,Normal,133900.0,WD,0,Pave,5,768.0,AllPub,192,1972,2003,2009,Modern,0,2,1.5,0.8,0.859375,1428.0,0.5378151260504201,1620.0,0.13445378151260504,0
1168,800,0,None,4,1Fam,3,3,562.0,193.0,5,2,0.0,1.0,3,29.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,1,1,1,CBlock,2,Min2,530.0,2.0,3,2,3,Attchd,1969.0,1968,1,GasA,5,2Story,954,1,3,Lvl,Mod,11075,Inside,0.0,IR1,0,60,RL,232.0,BrkFace,400,9,Mitchel,189,4,5,Y,0,0,CompShg,Gable,Normal,172000.0,WD,0,Pave,7,784.0,AllPub,305,1969,1969,2008,Modern,0,4,3.0,1.1428571428571428,0.9630102040816326,2723.0,0.7227322805728975,3217.0,0.18141755416819685,1
980,0,0,None,4,Duplex,4,4,945.0,0.0,6,1,0.0,2.0,4,0.0,Y,Norm,Norm,SBrkr,0,3,3,WdShing,Plywood,0,0,0,CBlock,2,Typ,0.0,0.0,0,0,0,None,1975.0,980,0,GasA,3,SFoyer,955,0,3,Lvl,Gtl,9400,CulDSac,35.0,IR1,0,90,RL,250.0,BrkFace,0,10,Edwards,0,5,6,Y,0,0,Tar&Grv,Flat,AdjLand,127500.0,WD,0,Pave,4,945.0,AllPub,0,1975,1975,2006,Modern,1,5,3.0,1.75,1.0,1925.0,0.509090909090909,1925.0,0.0,0
979,979,0,None,4,Duplex,3,1,484.0,0.0,3,1,0.0,0.0,4,495.0,N,Norm,Norm,FuseF,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,2,Typ,492.0,2.0,3,1,3,Attchd,1946.0,1958,0,GasA,3,2Story,956,2,3,HLS,Gtl,7136,Inside,82.0,IR1,0,90,RH,423.0,BrkFace,0,8,Crawfor,0,6,6,Y,0,0,CompShg,Gable,Normal,145000.0,WD,0,Pave,8,979.0,AllPub,0,1946,1950,2007,Hist,0,4,2.0,0.875,0.4943820224719101,2442.0,0.8018018018018018,2442.0,0.0,0
561,668,0,None,2,TwnhsE,3,1,285.0,0.0,5,1,0.0,0.0,4,276.0,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,2,3,1,CBlock,1,Typ,462.0,2.0,3,3,3,Attchd,1980.0,1229,1,GasA,3,2Story,957,1,3,Lvl,Gtl,1300,Inside,24.0,Reg,0,160,RM,0.0,None,0,5,Blueste,0,6,6,Y,0,0,CompShg,Gable,Normal,124000.0,WD,0,Pave,5,561.0,AllPub,150,1980,1980,2009,Modern,0,2,1.5,1.0,0.5080213903743316,1514.0,0.8117569352708058,1664.0,0.09907529722589167,0
1057,0,0,None,3,1Fam,3,1,417.0,0.0,3,1,0.0,0.0,3,640.0,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,Typ,576.0,2.0,3,3,3,Detchd,1977.0,1057,0,GasA,3,1Story,958,1,3,Lvl,Gtl,7420,Inside,70.0,Reg,0,20,RL,0.0,None,0,4,Sawyer,0,5,5,Y,0,0,CompShg,Hip,Normal,132000.0,WD,0,Pave,6,1057.0,AllPub,0,1962,1962,2007,Modern,0,3,1.0,0.8333333333333334,0.3945127719962157,1474.0,0.7170963364993216,1474.0,0.0,0
1337,0,0,None,3,1Fam,3,2,699.0,0.0,6,1,1.0,0.0,4,638.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Typ,531.0,2.0,3,2,3,Attchd,2003.0,1337,0,GasA,5,1Story,959,1,4,Lvl,Gtl,8450,Inside,65.0,Reg,0,20,RL,0.0,None,0,10,CollgCr,39,5,7,Y,0,0,CompShg,Gable,Normal,185000.0,WD,0,Pave,6,1337.0,AllPub,0,2003,2003,2007,Modern,1,4,3.0,1.0,0.5228122662677637,2036.0,0.6566797642436148,2075.0,0.019155206286836934,0
696,720,0,None,3,Twnhs,3,1,604.0,0.0,5,1,1.0,0.0,4,92.0,Y,Norm,Norm,SBrkr,0,3,4,MetalSd,MetalSd,0,0,0,PConc,2,Typ,484.0,2.0,3,1,3,Detchd,1999.0,1416,1,GasA,5,2Story,960,1,4,Lvl,Gtl,2572,FR2,24.0,Reg,0,160,FV,0.0,None,0,5,Somerst,44,5,7,Y,0,0,CompShg,Hip,Normal,155000.0,WD,0,Pave,6,696.0,AllPub,0,1999,1999,2010,Modern,1,4,3.5,1.1666666666666667,0.867816091954023,2020.0,0.700990099009901,2064.0,0.02178217821782178,0
858,0,0,None,2,1Fam,3,4,696.0,0.0,4,1,1.0,0.0,3,162.0,Y,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Plywood,0,0,0,CBlock,1,Typ,0.0,0.0,0,0,0,None,1958.0,858,0,GasA,4,1Story,961,1,3,Lvl,Gtl,7207,Inside,50.0,IR1,0,20,RL,0.0,None,0,2,BrkSide,0,7,5,Y,0,0,CompShg,Gable,Normal,116500.0,WD,0,Pave,4,858.0,AllPub,117,1958,2008,2010,Modern,1,3,2.0,1.0,0.8111888111888113,1554.0,0.5521235521235521,1671.0,0.07528957528957529,0
1542,1330,0,None,4,1Fam,4,1,896.0,0.0,5,1,1.0,0.0,4,434.0,Y,PosN,Norm,SBrkr,0,4,3,HdBoard,HdBoard,0,3,1,CBlock,2,Typ,619.0,2.0,3,3,3,Attchd,1977.0,2872,1,GasA,3,2Story,962,1,3,Lvl,Gtl,12227,Corner,0.0,IR1,0,60,RL,424.0,BrkFace,0,7,NWAmes,282,7,6,Y,0,0,CompShg,Gable,Normal,272000.0,WD,0,Pave,11,1330.0,AllPub,550,1977,1995,2008,Modern,1,5,3.5,0.7272727272727273,0.6736842105263158,3768.0,0.7622080679405521,4600.0,0.2208067940552017,0
804,744,0,None,3,TwnhsE,3,1,556.0,0.0,5,1,1.0,0.0,4,248.0,Y,Norm,Norm,SBrkr,0,3,3,Plywood,Brk Cmn,0,3,1,CBlock,2,Typ,440.0,2.0,3,1,3,Detchd,1976.0,1548,1,GasA,3,2Story,963,1,4,Lvl,Gtl,2308,Corner,24.0,Reg,0,160,RL,0.0,None,0,7,NPkVill,0,6,6,Y,0,0,CompShg,Gable,Normal,155000.0,WD,0,Pave,7,804.0,AllPub,48,1976,1976,2007,Modern,1,4,3.5,1.0,0.691542288557214,2104.0,0.7357414448669202,2152.0,0.022813688212927757,0
1800,0,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,5,1800.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Typ,702.0,2.0,3,3,3,Attchd,2007.0,1800,0,GasA,5,1Story,964,1,5,Lvl,Gtl,11923,Corner,122.0,IR1,0,20,RL,0.0,None,0,5,CollgCr,136,5,9,Y,0,0,CompShg,Gable,Normal,239000.0,WD,0,Pave,7,1800.0,AllPub,288,2007,2007,2009,Modern,0,2,2.0,0.7142857142857143,0.0,1800.0,1.0,2224.0,0.23555555555555555,0
824,1070,0,None,4,1Fam,3,1,624.0,0.0,6,1,1.0,0.0,4,193.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,510.0,2.0,3,3,3,BuiltIn,2002.0,1894,1,GasA,5,2Story,965,1,4,Lvl,Gtl,11316,Corner,80.0,Reg,0,60,RL,44.0,BrkFace,0,2,Timber,40,5,7,Y,0,0,CompShg,Gable,Normal,214900.0,WD,0,Pave,8,817.0,AllPub,0,2002,2003,2010,Modern,1,5,3.5,1.0,0.7637698898408812,2518.0,0.7521842732327244,2558.0,0.015885623510722795,0
